,stationID,stationName,stationNameEN,stationAttribute,dataYearMonth,temperature_mean,temperature_maximum,temperature_maximumDate,temperature_minimum,temperature_minimumDate,precipitation_accumulation,precipitation_GE01Days,windSpeed_maximum,windSpeed_maximumDate,windDirection_maximum,gustSpeed_maximum,gustSpeed_maximumDate,gustDirection_maximum,relativeHumidity_mean,relativeHumidity_minimum,relativeHumidity_minimumDate,stationPressure_mean,sunshineDuration_total
119,466990,花蓮,HUALIEN,局屬有人氣象站,2012-05,25.2,32.3,2012-05-15,18.8,2012-05-18,398.5,21,9.1,2012-05-17,40.0,15.6,2012-05-17,50.0,78,39,2012-05-18,1006.2,112.8
120,467060,蘇澳,SU-AO,局屬有人氣象站,2012-05,24.6,31.1,2012-05-15,19.1,2012-05-06,738.2,23,10.3,2012-05-17,80.0,18.8,2012-05-17,30.0,82,55,2012-05-18,1005.9,110.8
121,467080,宜蘭,YILAN,局屬有人氣象站,2012-05,24.6,32.2,2012-05-15,18.2,2012-05-06,656.6,20,9.2,2012-05-17,70.0,13.8,2012-05-09,70.0,82,46,2012-05-06,1007.6,126.7
122,467110,金門,KINMEN,局屬有人氣象站,2012-05,23.6,30.7,2012-05-15,18.5,2012-05-05,126.1,15,7.7,2012-05-31,60.0,17.2,2012-05-31,60.0,86,53,2012-05-06,1005.4,140.6
123,467300,東吉島,DONGJIDAO,局屬有人氣象站,2012-05,26.1,31.9,2012-05-15,23.2,2012-05-05,143.7,11,15.4,2012-05-21,360.0,21.1,2012-05-21,10.0,83,63,2012-05-05,1003.5,180.8
124,467350,澎湖,PENGHU,局屬有人氣象站,2012-05,26.1,32.5,2012-05-15,22.6,2012-05-05,192.7,10,8.6,2012-05-31,20.0,17.3,2012-05-21,20.0,85,58,2012-05-07,1007.4,179.4
125,467410,臺南,TAINAN,局屬有人氣象站,2012-05,27.6,33.4,2012-05-14,21.6,2012-05-22,404.5,14,7.7,2012-05-03,200.0,12.4,2012-05-03,200.0,79,50,2012-05-06,1006.1,220.5
126,467440,高雄,KAOHSIUNG,局屬有人氣象站,2012-05,28.0,34.0,2012-05-31,23.3,2012-05-05,283.5,15,5.6,2012-05-31,310.0,9.3,2012-05-17,180.0,79,55,2012-05-15,1008.0,231.8
127,467480,嘉義,CHIAYI,局屬有人氣象站,2012-05,26.9,33.9,2012-05-15,20.4,2012-05-22,192.5,13,6.7,2012-05-16,220.0,13.1,2012-05-16,230.0,78,51,2012-05-15,1005.1,180.2
128,467490,臺中,TAICHUNG,局屬有人氣象站,2012-05,26.9,33.8,2012-05-15,21.6,2012-05-05,267.9,14,5.3,2012-05-16,220.0,14.6,2012-05-16,220.0,74,34,2012-05-06,998.4,170.3
129,467530,阿里山,ALISHAN,局屬有人氣象站,2012-05,13.2,22.2,2012-05-29,7.6,2012-05-07,679.1,17,4.6,2012-05-04,320.0,10.8,2012-05-04,290.0,91,39,2012-05-14,763.1,108.8
130,467540,大武,DAWU,局屬有人氣象站,2012-05,26.4,36.5,2012-05-15,21.7,2012-05-17,184.0,18,6.9,2012-05-17,180.0,16.8,2012-05-02,230.0,81,43,2012-05-01,1007.2,145.1
131,467550,玉山,YUSHAN,局屬有人氣象站,2012-05,6.1,19.0,2012-05-25,-1.2,2012-05-05,438.0,21,14.9,2012-05-16,300.0,25.0,2012-05-16,280.0,84,15,2012-05-24,642.2,144.5
132,467571,新竹,HSINCHU,局屬有人氣象站,2012-05,25.8,34.1,2012-05-01,18.1,2012-05-06,251.3,16,6.3,2012-05-02,280.0,17.9,2012-05-02,280.0,79,44,2012-05-06,1005.0,173.2
133,467590,恆春,HENGCHUN,局屬有人氣象站,2012-05,27.4,33.4,2012-05-14,23.0,2012-05-18,449.0,11,8.9,2012-05-21,40.0,16.5,2012-05-04,330.0,78,49,2012-05-18,1005.6,174.2
134,467610,成功,CHENGGONG,局屬有人氣象站,2012-05,25.5,33.1,2012-05-15,20.8,2012-05-17,261.4,22,9.0,2012-05-29,40.0,19.1,2012-05-16,190.0,82,45,2012-05-18,1003.6,87.6
135,467620,蘭嶼,LANYU,局屬有人氣象站,2012-05,24.4,30.2,2012-05-09,20.0,2012-05-18,501.0,20,19.1,2012-05-21,20.0,29.9,2012-05-02,250.0,88,66,2012-05-09,971.8,126.2
136,467650,日月潭,SUN MOON LAKE,局屬有人氣象站,2012-05,21.3,29.8,2012-05-09,17.1,2012-05-07,549.5,18,5.1,2012-05-04,330.0,9.4,2012-05-04,320.0,81,56,2012-05-25,898.9,109.6
137,467660,臺東,TAITUNG,局屬有人氣象站,2012-05,26.4,38.1,2012-05-01,21.2,2012-05-18,140.0,16,6.1,2012-05-17,50.0,13.3,2012-05-17,40.0,78,31,2012-05-01,1007.1,121.2
138,467770,梧棲,WUQI,局屬有人氣象站,2012-05,26.2,32.4,2012-05-09,20.5,2012-05-05,132.4,14,13.4,2012-05-31,360.0,22.7,2012-05-31,10.0,79,53,2012-05-06,1005.3,199.0
139,467990,馬祖,MATSU,局屬有人氣象站,2012-05,21.3,29.1,2012-05-14,15.8,2012-05-04,165.2,17,11.3,2012-05-01,200.0,20.5,2012-05-01,210.0,87,43,2012-05-06,999.0,99.1
140,466880,板橋,BANQIAO,局屬有人氣象站,2012-06,27.7,35.3,2012-06-07,22.7,2012-06-12,656.3,13,9.1,2012-06-11,250.0,19.4,2012-06-11,240.0,77,44,2012-06-13,1002.6,109.9
141,466900,淡水,TAMSUI,局屬有人氣象站,2012-06,26.7,35.2,2012-06-29,22.0,2012-06-06,428.9,15,7.0,2012-06-29,150.0,17.2,2012-06-29,150.0,82,51,2012-06-28,1001.7,117.2
142,466910,鞍部,ANBU,局屬有人氣象站,2012-06,21.7,28.8,2012-06-29,17.1,2012-06-01,568.0,17,11.1,2012-06-11,350.0,27.3,2012-06-29,150.0,91,68,2012-06-26,914.1,57.8
143,466920,臺北,TAIPEI,局屬有人氣象站,2012-06,27.8,35.8,2012-06-29,23.3,2012-06-01,625.6,16,10.3,2012-06-29,110.0,20.6,2012-06-29,80.0,73,52,2012-06-28,1002.9,77.0
144,466930,竹子湖,ZHUZIHU,局屬有人氣象站,2012-06,23.3,30.3,2012-06-30,18.3,2012-06-01,513.5,16,7.5,2012-06-20,30.0,14.8,2012-06-03,20.0,89,57,2012-06-26,937.3,85.1
145,466940,基隆,KEELUNG,局屬有人氣象站,2012-06,27.1,34.0,2012-06-10,22.8,2012-06-12,391.0,22,10.7,2012-06-11,230.0,18.4,2012-06-20,30.0,81,56,2012-06-29,1000.8,104.8
146,466950,彭佳嶼,PENGJIAYU,局屬有人氣象站,2012-06,25.8,30.9,2012-06-26,21.6,2012-06-01,183.4,13,19.5,2012-06-20,40.0,26.2,2012-06-20,40.0,90,68,2012-06-07,992.7,169.4
147,466990,花蓮,HUALIEN,局屬有人氣象站,2012-06,26.9,33.5,2012-06-08,21.5,2012-06-13,352.5,19,10.7,2012-06-30,170.0,14.6,2012-06-30,170.0,81,55,2012-06-28,1001.9,145.1
148,467060,蘇澳,SU-AO,局屬有人氣象站,2012-06,26.8,32.3,2012-06-30,21.4,2012-06-13,356.4,22,10.4,2012-06-29,170.0,20.3,2012-06-29,160.0,84,58,2012-06-13,1001.2,133.3
149,467080,宜蘭,YILAN,局屬有人氣象站,2012-06,27.3,35.1,2012-06-30,22.4,2012-06-13,287.4,16,7.9,2012-06-29,150.0,15.4,2012-06-29,160.0,81,55,2012-06-30,1002.9,135.6
150,467110,金門,KINMEN,局屬有人氣象站,2012-06,26.4,32.3,2012-06-29,21.3,2012-06-04,118.5,13,8.3,2012-06-20,40.0,19.7,2012-06-20,40.0,88,58,2012-06-04,1000.2,168.5
151,467300,東吉島,DONGJIDAO,局屬有人氣象站,2012-06,27.0,31.1,2012-06-27,23.3,2012-06-21,288.5,15,27.7,2012-06-20,200.0,36.5,2012-06-20,200.0,86,71,2012-06-29,999.1,142.0
152,467350,澎湖,PENGHU,局屬有人氣象站,2012-06,27.2,32.9,2012-06-30,23.3,2012-06-21,226.0,12,20.6,2012-06-20,180.0,35.9,2012-06-20,190.0,86,61,2012-06-30,1003.1,171.2
153,467410,臺南,TAINAN,局屬有人氣象站,2012-06,28.1,33.8,2012-06-30,23.2,2012-06-21,803.5,17,12.9,2012-06-20,190.0,24.2,2012-06-20,190.0,84,60,2012-06-30,1000.9,144.1
154,467440,高雄,KAOHSIUNG,局屬有人氣象站,2012-06,28.5,34.4,2012-06-30,23.8,2012-06-21,832.5,19,10.8,2012-06-20,170.0,22.4,2012-06-20,170.0,83,56,2012-06-30,1004.1,164.5
155,467480,嘉義,CHIAYI,局屬有人氣象站,2012-06,27.9,34.9,2012-06-08,23.3,2012-06-21,498.5,17,8.4,2012-06-11,240.0,16.9,2012-06-20,160.0,83,59,2012-06-24,1001.0,120.6
156,467490,臺中,TAICHUNG,局屬有人氣象站,2012-06,27.8,34.4,2012-06-08,23.1,2012-06-21,331.6,18,6.9,2012-06-20,170.0,17.7,2012-06-20,140.0,79,49,2012-06-24,994.4,134.1
157,467530,阿里山,ALISHAN,局屬有人氣象站,2012-06,14.9,23.2,2012-06-28,10.8,2012-06-28,1863.2,24,6.4,2012-06-20,160.0,17.4,2012-06-20,210.0,93,50,2012-06-28,760.8,89.3
158,467540,大武,DAWU,局屬有人氣象站,2012-06,27.1,35.2,2012-06-08,22.7,2012-06-13,1199.6,23,8.7,2012-06-28,30.0,18.6,2012-06-28,40.0,86,46,2012-06-24,1003.3,147.7
159,467550,玉山,YUSHAN,局屬有人氣象站,2012-06,7.5,16.8,2012-06-06,3.6,2012-06-25,1007.6,22,23.3,2012-06-19,200.0,34.7,2012-06-20,240.0,88,38,2012-06-27,641.2,115.3
160,467571,新竹,HSINCHU,局屬有人氣象站,2012-06,27.8,35.3,2012-06-28,23.2,2012-06-21,427.2,16,7.0,2012-06-03,20.0,17.3,2012-06-03,30.0,84,55,2012-06-13,1000.6,149.4
161,467590,恆春,HENGCHUN,局屬有人氣象站,2012-06,28.2,32.6,2012-06-04,23.9,2012-06-14,802.8,22,8.9,2012-06-28,30.0,22.9,2012-06-20,200.0,84,61,2012-06-28,1002.1,129.1
162,467610,成功,CHENGGONG,局屬有人氣象站,2012-06,26.8,33.4,2012-06-09,23.2,2012-06-13,434.2,21,14.2,2012-06-19,220.0,24.3,2012-06-19,220.0,88,62,2012-06-28,999.4,130.3
163,467620,蘭嶼,LANYU,局屬有人氣象站,2012-06,25.4,29.8,2012-06-27,22.5,2012-06-05,461.1,23,24.5,2012-06-19,220.0,34.7,2012-06-20,220.0,93,78,2012-06-29,968.2,86.9
164,467650,日月潭,SUN MOON LAKE,局屬有人氣象站,2012-06,22.1,30.3,2012-06-07,18.8,2012-06-28,902.0,22,9.6,2012-06-11,280.0,20.7,2012-06-11,260.0,89,54,2012-06-28,895.5,76.5
165,467660,臺東,TAITUNG,局屬有人氣象站,2012-06,27.2,34.7,2012-06-09,22.8,2012-06-14,550.3,21,7.6,2012-06-23,200.0,16.9,2012-06-19,210.0,83,55,2012-06-24,1003.1,141.9
166,467770,梧棲,WUQI,局屬有人氣象站,2012-06,27.5,32.6,2012-06-08,22.3,2012-06-21,273.1,17,16.5,2012-06-20,170.0,29.5,2012-06-20,170.0,83,61,2012-06-24,1001.1,161.8
167,467990,馬祖,MATSU,局屬有人氣象站,2012-06,24.8,31.0,2012-06-29,20.8,2012-06-20,261.0,14,10.8,2012-06-23,180.0,20.6,2012-06-23,220.0,85,59,2012-06-21,993.8,131.8
168,466880,板橋,BANQIAO,局屬有人氣象站,2012-07,30.2,37.2,2012-07-10,24.6,2012-07-16,145.5,7,8.1,2012-07-29,100.0,17.1,2012-07-31,50.0,67,38,2012-07-13,1004.2,255.2
169,466900,淡水,TAMSUI,局屬有人氣象站,2012-07,29.6,37.2,2012-07-25,24.3,2012-07-04,76.4,4,7.4,2012-07-23,150.0,16.9,2012-07-24,140.0,72,46,2012-07-25,1003.3,272.1
170,466910,鞍部,ANBU,局屬有人氣象站,2012-07,23.4,30.2,2012-07-10,18.8,2012-07-03,103.5,7,10.1,2012-07-23,190.0,24.0,2012-07-31,330.0,84,57,2012-07-05,915.7,187.8
171,466920,臺北,TAIPEI,局屬有人氣象站,2012-07,30.6,38.3,2012-07-10,24.7,2012-07-16,162.8,8,8.9,2012-07-21,140.0,18.5,2012-07-31,80.0,65,42,2012-07-13,1004.3,206.8
172,466930,竹子湖,ZHUZIHU,局屬有人氣象站,2012-07,25.2,31.6,2012-07-16,20.6,2012-07-27,137.5,6,6.1,2012-07-31,210.0,17.0,2012-07-31,190.0,80,57,2012-07-10,939.1,214.3
173,466940,基隆,KEELUNG,局屬有人氣象站,2012-07,29.5,36.3,2012-07-13,25.1,2012-07-27,61.9,13,11.8,2012-07-31,30.0,21.5,2012-07-31,30.0,73,39,2012-07-13,1002.5,261.6
174,466950,彭佳嶼,PENGJIAYU,局屬有人氣象站,2012-07,27.8,32.7,2012-07-15,23.8,2012-07-25,53.0,7,16.9,2012-07-31,60.0,26.1,2012-07-31,60.0,87,67,2012-07-09,994.6,329.6
175,466990,花蓮,HUALIEN,局屬有人氣象站,2012-07,28.5,34.6,2012-07-15,24.4,2012-07-28,275.5,10,12.3,2012-07-31,20.0,25.9,2012-07-31,20.0,74,54,2012-07-25,1003.9,276.0
176,467060,蘇澳,SU-AO,局屬有人氣象站,2012-07,28.9,33.0,2012-07-06,24.8,2012-07-26,327.4,16,10.7,2012-07-31,80.0,19.9,2012-07-31,80.0,78,58,2012-07-04,1003.1,280.1
177,467080,宜蘭,YILAN,局屬有人氣象站,2012-07,29.2,35.6,2012-07-08,24.0,2012-07-17,164.7,10,11.3,2012-07-31,60.0,22.3,2012-07-31,60.0,80,57,2012-07-14,1004.9,276.9
178,467110,金門,KINMEN,局屬有人氣象站,2012-07,29.0,37.0,2012-07-21,24.9,2012-07-22,31.6,6,7.3,2012-07-21,90.0,15.9,2012-07-21,80.0,83,49,2012-07-30,1001.8,273.5
179,467300,東吉島,DONGJIDAO,局屬有人氣象站,2012-07,28.5,34.6,2012-07-19,24.7,2012-07-22,64.5,6,19.1,2012-07-31,360.0,26.7,2012-07-31,350.0,82,66,2012-07-23,1001.0,279.2
180,467350,澎湖,PENGHU,局屬有人氣象站,2012-07,28.7,33.9,2012-07-04,24.8,2012-07-22,69.5,7,10.3,2012-07-31,360.0,21.9,2012-07-31,340.0,80,60,2012-07-23,1004.9,289.2
181,467410,臺南,TAINAN,局屬有人氣象站,2012-07,29.3,34.8,2012-07-05,23.7,2012-07-25,254.5,10,8.6,2012-07-24,170.0,15.2,2012-07-25,20.0,79,59,2012-07-23,1002.8,199.0
182,467440,高雄,KAOHSIUNG,局屬有人氣象站,2012-07,29.5,36.4,2012-07-23,25.2,2012-07-23,52.5,14,8.9,2012-07-21,160.0,16.7,2012-07-21,170.0,77,49,2012-07-23,1005.6,230.3
183,467480,嘉義,CHIAYI,局屬有人氣象站,2012-07,29.0,35.0,2012-07-21,23.7,2012-07-24,375.0,14,8.9,2012-07-16,240.0,17.6,2012-07-22,220.0,74,52,2012-07-12,1002.7,187.4
184,467490,臺中,TAICHUNG,局屬有人氣象站,2012-07,29.1,34.9,2012-07-23,24.0,2012-07-21,215.6,14,5.1,2012-07-21,220.0,13.2,2012-07-21,210.0,73,49,2012-07-13,996.1,204.2
185,467530,阿里山,ALISHAN,局屬有人氣象站,2012-07,15.1,22.4,2012-07-09,10.7,2012-07-27,194.9,18,4.8,2012-07-28,150.0,11.6,2012-07-30,90.0,90,36,2012-07-02,761.9,120.1
186,467540,大武,DAWU,局屬有人氣象站,2012-07,28.1,35.5,2012-07-15,22.5,2012-07-28,419.8,13,7.3,2012-07-31,30.0,14.0,2012-07-20,20.0,77,44,2012-07-15,1004.8,229.9
187,467550,玉山,YUSHAN,局屬有人氣象站,2012-07,7.7,18.6,2012-07-07,2.6,2012-07-28,221.4,21,19.8,2012-07-21,130.0,25.4,2012-07-21,130.0,77,23,2012-07-03,642.9,171.5
188,467571,新竹,HSINCHU,局屬有人氣象站,2012-07,29.7,37.1,2012-07-20,25.1,2012-07-03,74.6,10,6.2,2012-07-30,20.0,14.9,2012-07-30,40.0,75,48,2012-07-29,1002.1,261.5
189,467590,恆春,HENGCHUN,局屬有人氣象站,2012-07,28.6,33.5,2012-07-19,24.2,2012-07-23,346.0,19,7.8,2012-07-21,40.0,15.9,2012-07-29,360.0,81,62,2012-07-27,1003.3,192.9
190,467610,成功,CHENGGONG,局屬有人氣象站,2012-07,27.8,33.1,2012-07-20,23.6,2012-07-26,375.8,11,11.7,2012-07-31,10.0,21.4,2012-07-31,20.0,81,59,2012-07-19,1001.3,232.7
191,467620,蘭嶼,LANYU,局屬有人氣象站,2012-07,25.8,30.0,2012-07-19,21.9,2012-07-23,370.6,16,30.4,2012-07-30,20.0,47.8,2012-07-30,60.0,91,77,2012-07-27,969.5,160.7
192,467650,日月潭,SUN MOON LAKE,局屬有人氣象站,2012-07,22.9,30.5,2012-07-09,19.2,2012-07-16,136.2,19,5.5,2012-07-16,280.0,10.3,2012-07-21,240.0,87,61,2012-07-04,897.3,126.9
193,467660,臺東,TAITUNG,局屬有人氣象站,2012-07,28.6,34.4,2012-07-16,24.4,2012-07-23,318.5,10,6.3,2012-07-31,30.0,17.5,2012-07-31,30.0,77,49,2012-07-15,1005.0,241.0
194,467770,梧棲,WUQI,局屬有人氣象站,2012-07,29.2,33.1,2012-07-20,25.1,2012-07-31,87.8,8,17.4,2012-07-31,360.0,31.6,2012-07-31,10.0,78,55,2012-07-10,1002.9,255.5
195,467990,馬祖,MATSU,局屬有人氣象站,2012-07,27.5,32.3,2012-07-05,23.5,2012-07-17,41.3,7,10.9,2012-07-14,180.0,21.3,2012-07-14,210.0,83,60,2012-07-05,994.9,270.3
196,466880,板橋,BANQIAO,局屬有人氣象站,2012-08,28.9,37.0,2012-08-08,23.6,2012-08-31,496.2,18,8.4,2012-08-07,240.0,18.9,2012-08-02,10.0,73,40,2012-08-14,1001.4,169.2
197,466900,淡水,TAMSUI,局屬有人氣象站,2012-08,28.1,35.8,2012-08-19,23.7,2012-08-26,576.5,15,9.3,2012-08-02,10.0,24.1,2012-08-02,30.0,79,47,2012-08-19,1000.7,170.1
198,466910,鞍部,ANBU,局屬有人氣象站,2012-08,22.6,29.6,2012-08-08,19.0,2012-08-21,930.0,20,17.6,2012-08-01,350.0,35.0,2012-08-01,350.0,88,65,2012-08-11,913.1,104.5
199,466920,臺北,TAIPEI,局屬有人氣象站,2012-08,29.2,37.8,2012-08-08,24.1,2012-08-31,518.9,19,9.4,2012-08-24,90.0,22.2,2012-08-01,30.0,75,48,2012-08-14,1001.7,158.7
200,466930,竹子湖,ZHUZIHU,局屬有人氣象站,2012-08,24.3,31.7,2012-08-08,21.4,2012-08-31,785.5,18,7.2,2012-08-02,300.0,30.9,2012-08-02,350.0,84,64,2012-08-19,936.4,136.9
201,466940,基隆,KEELUNG,局屬有人氣象站,2012-08,28.6,36.4,2012-08-08,24.7,2012-08-01,364.5,21,19.4,2012-08-01,10.0,32.8,2012-08-01,360.0,77,49,2012-08-08,999.7,184.5
202,466950,彭佳嶼,PENGJIAYU,局屬有人氣象站,2012-08,27.3,31.9,2012-08-12,24.0,2012-08-06,240.7,15,24.6,2012-08-01,40.0,35.0,2012-08-01,40.0,89,69,2012-08-12,991.7,234.0
203,466990,花蓮,HUALIEN,局屬有人氣象站,2012-08,28.1,33.7,2012-08-08,23.9,2012-08-24,485.5,12,15.5,2012-08-02,180.0,26.5,2012-08-02,180.0,76,51,2012-08-08,1000.4,195.9
204,467060,蘇澳,SU-AO,局屬有人氣象站,2012-08,28.2,35.4,2012-08-07,24.5,2012-08-29,481.2,17,21.1,2012-08-02,80.0,41.9,2012-08-02,340.0,80,46,2012-08-07,1000.0,211.5
205,467080,宜蘭,YILAN,局屬有人氣象站,2012-08,28.5,36.3,2012-08-07,24.0,2012-08-26,551.3,16,19.3,2012-08-02,40.0,30.6,2012-08-02,30.0,81,39,2012-08-07,1001.9,198.3
206,467110,金門,KINMEN,局屬有人氣象站,2012-08,29.1,37.0,2012-08-01,24.1,2012-08-29,38.7,7,8.5,2012-08-29,350.0,19.8,2012-08-29,350.0,80,44,2012-08-01,999.9,198.4
207,467300,東吉島,DONGJIDAO,局屬有人氣象站,2012-08,27.5,31.5,2012-08-20,24.0,2012-08-02,108.7,9,22.6,2012-08-01,350.0,31.3,2012-08-01,350.0,85,71,2012-08-24,998.4,166.6
208,467350,澎湖,PENGHU,局屬有人氣象站,2012-08,28.0,32.6,2012-08-21,24.3,2012-08-02,175.0,12,12.5,2012-08-01,350.0,26.9,2012-08-01,20.0,84,61,2012-08-27,1002.2,169.8
209,467410,臺南,TAINAN,局屬有人氣象站,2012-08,28.0,34.0,2012-08-27,23.2,2012-08-10,635.0,22,14.4,2012-08-02,320.0,26.5,2012-08-02,320.0,84,47,2012-08-27,1000.6,106.6
210,467440,高雄,KAOHSIUNG,局屬有人氣象站,2012-08,28.1,34.1,2012-08-23,22.9,2012-08-10,756.5,22,12.7,2012-08-02,310.0,24.5,2012-08-02,310.0,83,55,2012-08-23,1002.9,135.7
211,467480,嘉義,CHIAYI,局屬有人氣象站,2012-08,28.1,34.2,2012-08-26,23.5,2012-08-26,699.8,26,10.7,2012-08-01,360.0,21.6,2012-08-02,360.0,81,53,2012-08-26,1000.0,105.6
212,467490,臺中,TAICHUNG,局屬有人氣象站,2012-08,28.0,35.1,2012-08-23,23.5,2012-08-20,726.2,21,8.2,2012-08-01,10.0,22.0,2012-08-01,40.0,77,46,2012-08-26,993.3,96.4
213,467530,阿里山,ALISHAN,局屬有人氣象站,2012-08,14.5,22.5,2012-08-23,9.3,2012-08-21,998.0,26,7.5,2012-08-02,310.0,19.6,2012-08-02,330.0,95,57,2012-08-23,759.0,65.8
214,467540,大武,DAWU,局屬有人氣象站,2012-08,28.1,36.0,2012-08-08,23.4,2012-08-24,613.4,22,25.2,2012-08-24,20.0,59.1,2012-08-24,50.0,77,45,2012-08-02,1001.3,168.2
215,467550,玉山,YUSHAN,局屬有人氣象站,2012-08,7.2,18.1,2012-08-13,1.3,2012-08-29,696.0,22,22.0,2012-08-16,130.0,37.5,2012-08-24,120.0,85,29,2012-08-04,640.4,97.0
216,467571,新竹,HSINCHU,局屬有人氣象站,2012-08,28.6,35.9,2012-08-08,24.2,2012-08-17,608.5,14,9.9,2012-08-01,10.0,25.5,2012-08-01,30.0,80,58,2012-08-08,999.4,148.7
217,467590,恆春,HENGCHUN,局屬有人氣象站,2012-08,28.0,32.8,2012-08-17,23.1,2012-08-25,1083.3,23,20.5,2012-08-24,230.0,41.1,2012-08-24,210.0,86,59,2012-08-21,1000.7,119.1
218,467610,成功,CHENGGONG,局屬有人氣象站,2012-08,27.6,33.2,2012-08-14,23.8,2012-08-27,512.5,11,18.1,2012-08-23,10.0,33.4,2012-08-24,30.0,82,55,2012-08-02,997.8,155.3
219,467620,蘭嶼,LANYU,局屬有人氣象站,2012-08,25.4,30.6,2012-08-13,22.5,2012-08-30,397.8,21,41.5,2012-08-28,120.0,68.1,2012-08-28,110.0,92,67,2012-08-25,966.3,83.9
220,467650,日月潭,SUN MOON LAKE,局屬有人氣象站,2012-08,22.3,29.1,2012-08-05,19.0,2012-08-17,635.5,17,14.3,2012-08-02,270.0,31.4,2012-08-02,270.0,88,48,2012-08-25,894.6,76.1
221,467660,臺東,TAITUNG,局屬有人氣象站,2012-08,28.5,36.8,2012-08-02,24.0,2012-08-25,542.1,14,15.3,2012-08-24,30.0,33.9,2012-08-24,10.0,78,38,2012-08-02,1001.4,170.8
222,467770,梧棲,WUQI,局屬有人氣象站,2012-08,28.3,33.1,2012-08-16,23.0,2012-08-10,552.5,14,21.0,2012-08-02,340.0,33.3,2012-08-02,360.0,80,62,2012-08-27,1000.0,147.8
223,467990,馬祖,MATSU,局屬有人氣象站,2012-08,27.6,34.3,2012-08-27,24.6,2012-08-05,302.3,13,11.7,2012-08-03,200.0,21.5,2012-08-24,20.0,86,52,2012-08-27,993.1,214.4
224,466880,板橋,BANQIAO,局屬有人氣象站,2012-09,26.9,35.5,2012-09-08,19.5,2012-09-29,120.7,10,7.5,2012-09-25,80.0,15.2,2012-09-26,80.0,69,41,2012-09-17,1009.2,152.1
225,466900,淡水,TAMSUI,局屬有人氣象站,2012-09,26.3,34.7,2012-09-05,17.4,2012-09-30,297.3,11,7.8,2012-09-29,10.0,16.2,2012-09-28,20.0,73,51,2012-09-18,1008.3,165.2
226,466910,鞍部,ANBU,局屬有人氣象站,2012-09,20.5,28.6,2012-09-06,13.6,2012-09-30,354.5,12,15.5,2012-09-28,360.0,28.6,2012-09-28,350.0,86,52,2012-09-18,919.5,99.9
227,466920,臺北,TAIPEI,局屬有人氣象站,2012-09,27.3,35.5,2012-09-10,19.6,2012-09-30,85.0,11,8.1,2012-09-26,80.0,16.6,2012-09-28,30.0,70,53,2012-09-30,1009.6,140.2
228,466930,竹子湖,ZHUZIHU,局屬有人氣象站,2012-09,22.2,31.6,2012-09-09,14.6,2012-09-29,206.6,12,7.2,2012-09-24,20.0,19.1,2012-09-28,290.0,82,53,2012-09-18,943.2,134.4
229,466940,基隆,KEELUNG,局屬有人氣象站,2012-09,27.2,33.8,2012-09-06,20.5,2012-09-30,72.5,13,14.4,2012-09-28,10.0,23.6,2012-09-28,10.0,71,50,2012-09-02,1007.6,174.6
230,466950,彭佳嶼,PENGJIAYU,局屬有人氣象站,2012-09,25.6,30.7,2012-09-13,20.0,2012-09-19,52.4,7,21.6,2012-09-28,10.0,31.3,2012-09-28,10.0,81,52,2012-09-30,999.4,198.2
231,466990,花蓮,HUALIEN,局屬有人氣象站,2012-09,26.8,32.3,2012-09-13,21.7,2012-09-20,72.0,8,12.7,2012-09-28,40.0,21.4,2012-09-28,50.0,71,49,2012-09-30,1008.2,178.9
232,467060,蘇澳,SU-AO,局屬有人氣象站,2012-09,26.4,31.6,2012-09-06,19.7,2012-09-30,227.4,13,9.9,2012-09-26,90.0,21.1,2012-09-29,20.0,76,53,2012-09-30,1007.9,176.5
233,467080,宜蘭,YILAN,局屬有人氣象站,2012-09,26.3,32.5,2012-09-11,18.8,2012-09-30,69.6,10,9.2,2012-09-27,50.0,17.3,2012-09-28,360.0,79,50,2012-09-17,1010.0,170.1
234,467110,金門,KINMEN,局屬有人氣象站,2012-09,27.1,36.5,2012-09-05,20.0,2012-09-30,59.0,6,7.5,2012-09-13,350.0,16.7,2012-09-26,50.0,74,36,2012-09-28,1007.7,170.5
235,467300,東吉島,DONGJIDAO,局屬有人氣象站,2012-09,27.3,32.9,2012-09-08,23.6,2012-09-30,0.5,1,21.0,2012-09-28,360.0,29.8,2012-09-28,360.0,76,49,2012-09-29,1004.8,271.1
236,467350,澎湖,PENGHU,局屬有人氣象站,2012-09,27.7,33.5,2012-09-13,23.2,2012-09-30,0.3,1,10.7,2012-09-28,10.0,22.7,2012-09-28,10.0,74,45,2012-09-18,1008.9,249.5
237,467410,臺南,TAINAN,局屬有人氣象站,2012-09,28.5,34.2,2012-09-22,22.9,2012-09-17,18.6,5,10.7,2012-09-28,20.0,19.3,2012-09-28,10.0,68,37,2012-09-17,1006.6,217.5
238,467440,高雄,KAOHSIUNG,局屬有人氣象站,2012-09,28.7,33.6,2012-09-14,24.0,2012-09-02,54.5,3,6.2,2012-09-28,350.0,12.0,2012-09-28,330.0,73,47,2012-09-17,1009.0,218.8
239,467480,嘉義,CHIAYI,局屬有人氣象站,2012-09,27.6,35.1,2012-09-06,20.0,2012-09-17,81.6,5,9.8,2012-09-28,360.0,16.4,2012-09-28,360.0,74,44,2012-09-17,1006.3,200.6
